Date,Adj Close
2012-03-23 00:00:00+01:00,3476.179931640625
2012-03-26 00:00:00+02:00,3501.97998046875
2012-03-27 00:00:00+02:00,3469.590087890625
2012-03-28 00:00:00+02:00,3430.14990234375
2012-03-29 00:00:00+02:00,3381.1201171875
2012-03-30 00:00:00+02:00,3423.81005859375
2012-04-02 00:00:00+02:00,3462.909912109375
2012-04-03 00:00:00+02:00,3406.780029296875
2012-04-04 00:00:00+02:00,3313.469970703125
2012-04-05 00:00:00+02:00,3319.81005859375
2012-04-10 00:00:00+02:00,3217.60009765625
2012-04-11 00:00:00+02:00,3237.68994140625
2012-04-12 00:00:00+02:00,3269.7900390625
2012-04-13 00:00:00+02:00,3189.090087890625
2012-04-16 00:00:00+02:00,3205.280029296875
2012-04-17 00:00:00+02:00,3292.510009765625
2012-04-18 00:00:00+02:00,3240.2900390625
2012-04-19 00:00:00+02:00,3174.02001953125
2012-04-20 00:00:00+02:00,3188.580078125
2012-04-23 00:00:00+02:00,3098.3701171875
2012-04-24 00:00:00+02:00,3169.320068359375
2012-04-25 00:00:00+02:00,3233.4599609375
2012-04-26 00:00:00+02:00,3229.320068359375
2012-04-27 00:00:00+02:00,3266.27001953125
2012-04-30 00:00:00+02:00,3212.800048828125
2012-05-02 00:00:00+02:00,3226.330078125
2012-05-03 00:00:00+02:00,3223.360107421875
2012-05-04 00:00:00+02:00,3161.969970703125
2012-05-07 00:00:00+02:00,3214.219970703125
2012-05-08 00:00:00+02:00,3124.800048828125
2012-05-09 00:00:00+02:00,3118.64990234375
2012-05-10 00:00:00+02:00,3130.169921875
2012-05-11 00:00:00+02:00,3129.77001953125
2012-05-14 00:00:00+02:00,3057.989990234375
2012-05-15 00:00:00+02:00,3039.27001953125
2012-05-16 00:00:00+02:00,3048.669921875
2012-05-17 00:00:00+02:00,3011.989990234375
2012-05-18 00:00:00+02:00,3008.0
2012-05-21 00:00:00+02:00,3027.14990234375
2012-05-22 00:00:00+02:00,3084.090087890625
2012-05-23 00:00:00+02:00,3003.27001953125
2012-05-24 00:00:00+02:00,3038.25
2012-05-25 00:00:00+02:00,3047.93994140625
2012-05-28 00:00:00+02:00,3042.969970703125
2012-05-29 00:00:00+02:00,3084.699951171875
2012-05-30 00:00:00+02:00,3015.580078125
2012-05-31 00:00:00+02:00,3017.010009765625
2012-06-01 00:00:00+02:00,2950.469970703125
2012-06-04 00:00:00+02:00,2954.489990234375
2012-06-05 00:00:00+02:00,2986.10009765625
2012-06-06 00:00:00+02:00,3058.43994140625
2012-06-07 00:00:00+02:00,3071.159912109375
2012-06-08 00:00:00+02:00,3051.68994140625
2012-06-11 00:00:00+02:00,3042.760009765625
2012-06-12 00:00:00+02:00,3046.909912109375
2012-06-13 00:00:00+02:00,3030.0400390625
2012-06-14 00:00:00+02:00,3032.449951171875
2012-06-15 00:00:00+02:00,3087.6201171875
2012-06-18 00:00:00+02:00,3066.18994140625
2012-06-19 00:00:00+02:00,3117.919921875
2012-06-20 00:00:00+02:00,3126.52001953125
2012-06-21 00:00:00+02:00,3114.219970703125
2012-06-22 00:00:00+02:00,3090.89990234375
2012-06-25 00:00:00+02:00,3021.639892578125
2012-06-26 00:00:00+02:00,3012.7099609375
2012-06-27 00:00:00+02:00,3063.1201171875
2012-06-28 00:00:00+02:00,3051.679931640625
2012-06-29 00:00:00+02:00,3196.64990234375
2012-07-02 00:00:00+02:00,3240.199951171875
2012-07-03 00:00:00+02:00,3271.199951171875
2012-07-04 00:00:00+02:00,3267.75
2012-07-05 00:00:00+02:00,3229.360107421875
2012-07-06 00:00:00+02:00,3168.7900390625
2012-07-09 00:00:00+02:00,3156.800048828125
2012-07-10 00:00:00+02:00,3175.409912109375
2012-07-11 00:00:00+02:00,3157.25
2012-07-12 00:00:00+02:00,3135.179931640625
2012-07-13 00:00:00+02:00,3180.81005859375
2012-07-16 00:00:00+02:00,3179.89990234375
2012-07-17 00:00:00+02:00,3176.969970703125
2012-07-18 00:00:00+02:00,3235.39990234375
2012-07-19 00:00:00+02:00,3263.639892578125
2012-07-20 00:00:00+02:00,3193.889892578125
2012-07-23 00:00:00+02:00,3101.530029296875
2012-07-24 00:00:00+02:00,3074.679931640625
2012-07-25 00:00:00+02:00,3081.739990234375
2012-07-26 00:00:00+02:00,3207.1201171875
2012-07-27 00:00:00+02:00,3280.18994140625
2012-07-30 00:00:00+02:00,3320.7099609375
2012-07-31 00:00:00+02:00,3291.659912109375
2012-08-01 00:00:00+02:00,3321.56005859375
2012-08-02 00:00:00+02:00,3232.4599609375
2012-08-03 00:00:00+02:00,3374.18994140625
2012-08-06 00:00:00+02:00,3401.56005859375
2012-08-07 00:00:00+02:00,3453.280029296875
2012-08-08 00:00:00+02:00,3438.260009765625
2012-08-09 00:00:00+02:00,3456.7099609375
2012-08-10 00:00:00+02:00,3435.6201171875
2012-08-13 00:00:00+02:00,3426.409912109375
2012-08-14 00:00:00+02:00,3450.27001953125
2012-08-15 00:00:00+02:00,3449.199951171875
2012-08-16 00:00:00+02:00,3480.489990234375
2012-08-17 00:00:00+02:00,3488.3798828125
2012-08-20 00:00:00+02:00,3480.580078125
2012-08-21 00:00:00+02:00,3513.280029296875
2012-08-22 00:00:00+02:00,3461.64990234375
2012-08-23 00:00:00+02:00,3432.56005859375
2012-08-24 00:00:00+02:00,3433.2099609375
2012-08-27 00:00:00+02:00,3462.830078125
2012-08-28 00:00:00+02:00,3431.550048828125
2012-08-29 00:00:00+02:00,3413.889892578125
2012-08-30 00:00:00+02:00,3379.110107421875
2012-08-31 00:00:00+02:00,3413.070068359375
2012-09-03 00:00:00+02:00,3453.7099609375
2012-09-04 00:00:00+02:00,3399.0400390625
2012-09-05 00:00:00+02:00,3405.7900390625
2012-09-06 00:00:00+02:00,3509.8798828125
2012-09-07 00:00:00+02:00,3519.050048828125
2012-09-10 00:00:00+02:00,3506.050048828125
2012-09-11 00:00:00+02:00,3537.300048828125
2012-09-12 00:00:00+02:00,3543.7900390625
2012-09-13 00:00:00+02:00,3502.090087890625
2012-09-14 00:00:00+02:00,3581.580078125
2012-09-17 00:00:00+02:00,3553.68994140625
2012-09-18 00:00:00+02:00,3512.68994140625
2012-09-19 00:00:00+02:00,3531.820068359375
2012-09-20 00:00:00+02:00,3509.919921875
2012-09-21 00:00:00+02:00,3530.719970703125
2012-09-24 00:00:00+02:00,3497.219970703125
2012-09-25 00:00:00+02:00,3513.81005859375
2012-09-26 00:00:00+02:00,3414.840087890625
2012-09-27 00:00:00+02:00,3439.320068359375
2012-09-28 00:00:00+02:00,3354.820068359375
2012-10-01 00:00:00+02:00,3434.97998046875
2012-10-02 00:00:00+02:00,3414.22998046875
2012-10-03 00:00:00+02:00,3406.02001953125
2012-10-04 00:00:00+02:00,3401.199951171875
2012-10-05 00:00:00+02:00,3457.0400390625
2012-10-08 00:00:00+02:00,3406.530029296875
2012-10-09 00:00:00+02:00,3382.780029296875
2012-10-10 00:00:00+02:00,3365.8701171875
2012-10-11 00:00:00+02:00,3413.719970703125
2012-10-12 00:00:00+02:00,3389.080078125
2012-10-15 00:00:00+02:00,3420.280029296875
2012-10-16 00:00:00+02:00,3500.93994140625
2012-10-17 00:00:00+02:00,3527.5
2012-10-18 00:00:00+02:00,3535.179931640625
2012-10-19 00:00:00+02:00,3504.56005859375
2012-10-22 00:00:00+02:00,3483.25
2012-10-23 00:00:00+02:00,3406.5
2012-10-24 00:00:00+02:00,3426.489990234375
2012-10-25 00:00:00+02:00,3411.530029296875
2012-10-26 00:00:00+02:00,3435.090087890625
2012-10-29 00:00:00+01:00,3408.889892578125
2012-10-30 00:00:00+01:00,3459.43994140625
2012-10-31 00:00:00+01:00,3429.27001953125
2012-11-01 00:00:00+01:00,3475.39990234375
2012-11-02 00:00:00+01:00,3492.4599609375
2012-11-05 00:00:00+01:00,3448.5
2012-11-06 00:00:00+01:00,3478.659912109375
2012-11-07 00:00:00+01:00,3409.590087890625
2012-11-08 00:00:00+01:00,3407.679931640625
2012-11-09 00:00:00+01:00,3423.570068359375
2012-11-12 00:00:00+01:00,3411.64990234375
2012-11-13 00:00:00+01:00,3430.60009765625
2012-11-14 00:00:00+01:00,3400.02001953125
2012-11-15 00:00:00+01:00,3382.39990234375
2012-11-16 00:00:00+01:00,3341.52001953125
2012-11-19 00:00:00+01:00,3439.580078125
2012-11-20 00:00:00+01:00,3462.06005859375
2012-11-21 00:00:00+01:00,3477.360107421875
2012-11-22 00:00:00+01:00,3498.219970703125
2012-11-23 00:00:00+01:00,3528.800048828125
2012-11-26 00:00:00+01:00,3500.93994140625
2012-11-27 00:00:00+01:00,3502.1298828125
2012-11-28 00:00:00+01:00,3515.18994140625
2012-11-29 00:00:00+01:00,3568.8798828125
2012-11-30 00:00:00+01:00,3557.280029296875
2012-12-03 00:00:00+01:00,3566.590087890625
2012-12-04 00:00:00+01:00,3580.47998046875
2012-12-05 00:00:00+01:00,3590.5
2012-12-06 00:00:00+01:00,3601.64990234375
2012-12-07 00:00:00+01:00,3605.610107421875
2012-12-10 00:00:00+01:00,3612.10009765625
2012-12-11 00:00:00+01:00,3646.14990234375
2012-12-12 00:00:00+01:00,3646.659912109375
2012-12-13 00:00:00+01:00,3643.1298828125
2012-12-14 00:00:00+01:00,3643.280029296875
2012-12-17 00:00:00+01:00,3638.10009765625
2012-12-18 00:00:00+01:00,3648.6298828125
2012-12-19 00:00:00+01:00,3664.590087890625
2012-12-20 00:00:00+01:00,3666.72998046875
2012-12-21 00:00:00+01:00,3661.39990234375
2012-12-27 00:00:00+01:00,3674.260009765625
2012-12-28 00:00:00+01:00,3620.25
2013-01-02 00:00:00+01:00,3733.929931640625
2013-01-03 00:00:00+01:00,3721.169921875
2013-01-04 00:00:00+01:00,3730.02001953125
2013-01-07 00:00:00+01:00,3704.639892578125
2013-01-08 00:00:00+01:00,3705.8798828125
2013-01-09 00:00:00+01:00,3717.449951171875
2013-01-10 00:00:00+01:00,3703.1201171875
2013-01-11 00:00:00+01:00,3706.02001953125
2013-01-14 00:00:00+01:00,3708.25
2013-01-15 00:00:00+01:00,3697.35009765625
2013-01-16 00:00:00+01:00,3708.489990234375
2013-01-17 00:00:00+01:00,3744.110107421875
2013-01-18 00:00:00+01:00,3741.580078125
2013-01-21 00:00:00+01:00,3763.030029296875
2013-01-22 00:00:00+01:00,3741.010009765625
2013-01-23 00:00:00+01:00,3726.169921875
2013-01-24 00:00:00+01:00,3752.169921875
2013-01-25 00:00:00+01:00,3778.159912109375
2013-01-28 00:00:00+01:00,3780.889892578125
2013-01-29 00:00:00+01:00,3785.820068359375
2013-01-30 00:00:00+01:00,3765.52001953125
2013-01-31 00:00:00+01:00,3732.60009765625
2013-02-01 00:00:00+01:00,3773.530029296875
2013-02-04 00:00:00+01:00,3659.909912109375
2013-02-05 00:00:00+01:00,3694.699951171875
2013-02-06 00:00:00+01:00,3642.89990234375
2013-02-07 00:00:00+01:00,3601.050048828125
2013-02-08 00:00:00+01:00,3649.5
2013-02-11 00:00:00+01:00,3650.580078125
2013-02-12 00:00:00+01:00,3686.580078125
2013-02-13 00:00:00+01:00,3698.530029296875
2013-02-14 00:00:00+01:00,3669.60009765625
2013-02-15 00:00:00+01:00,3660.3701171875
2013-02-18 00:00:00+01:00,3667.0400390625
2013-02-19 00:00:00+01:00,3735.820068359375
2013-02-20 00:00:00+01:00,3709.8798828125
2013-02-21 00:00:00+01:00,3624.800048828125
2013-02-22 00:00:00+01:00,3706.280029296875
2013-02-25 00:00:00+01:00,3721.330078125
2013-02-26 00:00:00+01:00,3621.919921875
2013-02-27 00:00:00+01:00,3691.489990234375
2013-02-28 00:00:00+01:00,3723.0
2013-03-01 00:00:00+01:00,3699.909912109375
2013-03-04 00:00:00+01:00,3709.760009765625
2013-03-05 00:00:00+01:00,3787.18994140625
2013-03-06 00:00:00+01:00,3773.760009765625
2013-03-07 00:00:00+01:00,3793.780029296875
2013-03-08 00:00:00+01:00,3840.14990234375
2013-03-11 00:00:00+01:00,3836.27001953125
2013-03-12 00:00:00+01:00,3839.969970703125
2013-03-13 00:00:00+01:00,3836.0400390625
2013-03-14 00:00:00+01:00,3871.580078125
2013-03-15 00:00:00+01:00,3844.030029296875
2013-03-18 00:00:00+01:00,3825.469970703125
2013-03-19 00:00:00+01:00,3775.75
2013-03-20 00:00:00+01:00,3829.56005859375
2013-03-21 00:00:00+01:00,3774.85009765625
2013-03-22 00:00:00+01:00,3770.2900390625
2013-03-25 00:00:00+01:00,3727.97998046875
2013-03-26 00:00:00+01:00,3748.639892578125
2013-03-27 00:00:00+01:00,3711.639892578125
2013-03-28 00:00:00+01:00,3731.419921875
2013-04-02 00:00:00+02:00,3805.3701171875
2013-04-03 00:00:00+02:00,3754.9599609375
2013-04-04 00:00:00+02:00,3726.159912109375
2013-04-05 00:00:00+02:00,3663.47998046875
2013-04-08 00:00:00+02:00,3666.780029296875
2013-04-09 00:00:00+02:00,3670.719970703125
2013-04-10 00:00:00+02:00,3743.7099609375
2013-04-11 00:00:00+02:00,3775.659912109375
2013-04-12 00:00:00+02:00,3729.300048828125
2013-04-15 00:00:00+02:00,3710.47998046875
2013-04-16 00:00:00+02:00,3685.7900390625
2013-04-17 00:00:00+02:00,3599.22998046875
2013-04-18 00:00:00+02:00,3599.360107421875
2013-04-19 00:00:00+02:00,3651.9599609375
2013-04-22 00:00:00+02:00,3652.1298828125
2013-04-23 00:00:00+02:00,3783.050048828125
2013-04-24 00:00:00+02:00,3842.93994140625
2013-04-25 00:00:00+02:00,3840.469970703125
2013-04-26 00:00:00+02:00,3810.050048828125
2013-04-29 00:00:00+02:00,3868.679931640625
2013-04-30 00:00:00+02:00,3856.75
2013-05-02 00:00:00+02:00,3858.760009765625
2013-05-03 00:00:00+02:00,3912.949951171875
2013-05-06 00:00:00+02:00,3907.0400390625
2013-05-07 00:00:00+02:00,3921.320068359375
2013-05-08 00:00:00+02:00,3956.280029296875
2013-05-09 00:00:00+02:00,3928.580078125
2013-05-10 00:00:00+02:00,3953.830078125
2013-05-13 00:00:00+02:00,3945.199951171875
2013-05-14 00:00:00+02:00,3966.06005859375
2013-05-15 00:00:00+02:00,3982.22998046875
2013-05-16 00:00:00+02:00,3979.070068359375
2013-05-17 00:00:00+02:00,4001.27001953125
2013-05-20 00:00:00+02:00,4022.85009765625
2013-05-21 00:00:00+02:00,4036.179931640625
2013-05-22 00:00:00+02:00,4051.110107421875
2013-05-23 00:00:00+02:00,3967.14990234375
2013-05-24 00:00:00+02:00,3956.7900390625
2013-05-27 00:00:00+02:00,3995.159912109375
2013-05-28 00:00:00+02:00,4050.56005859375
2013-05-29 00:00:00+02:00,3974.1201171875
2013-05-30 00:00:00+02:00,3996.31005859375
2013-05-31 00:00:00+02:00,3948.590087890625
2013-06-03 00:00:00+02:00,3920.669921875
2013-06-04 00:00:00+02:00,3925.830078125
2013-06-05 00:00:00+02:00,3852.43994140625
2013-06-06 00:00:00+02:00,3814.280029296875
2013-06-07 00:00:00+02:00,3872.590087890625
2013-06-10 00:00:00+02:00,3864.360107421875
2013-06-11 00:00:00+02:00,3810.56005859375
2013-06-12 00:00:00+02:00,3793.699951171875
2013-06-13 00:00:00+02:00,3797.97998046875
2013-06-14 00:00:00+02:00,3805.159912109375
2013-06-17 00:00:00+02:00,3863.659912109375
2013-06-18 00:00:00+02:00,3860.550048828125
2013-06-19 00:00:00+02:00,3839.340087890625
2013-06-20 00:00:00+02:00,3698.929931640625
2013-06-21 00:00:00+02:00,3658.0400390625
2013-06-24 00:00:00+02:00,3595.6298828125
2013-06-25 00:00:00+02:00,3649.820068359375
2013-06-26 00:00:00+02:00,3726.0400390625
2013-06-27 00:00:00+02:00,3762.18994140625
2013-06-28 00:00:00+02:00,3738.909912109375
2013-07-01 00:00:00+02:00,3767.47998046875
2013-07-02 00:00:00+02:00,3742.570068359375
2013-07-03 00:00:00+02:00,3702.010009765625
2013-07-04 00:00:00+02:00,3809.31005859375
2013-07-05 00:00:00+02:00,3753.85009765625
2013-07-08 00:00:00+02:00,3823.830078125
2013-07-09 00:00:00+02:00,3843.56005859375
2013-07-10 00:00:00+02:00,3840.530029296875
2013-07-11 00:00:00+02:00,3868.97998046875
2013-07-12 00:00:00+02:00,3855.090087890625
2013-07-15 00:00:00+02:00,3878.580078125
2013-07-16 00:00:00+02:00,3851.030029296875
2013-07-17 00:00:00+02:00,3872.02001953125
2013-07-18 00:00:00+02:00,3927.7900390625
2013-07-19 00:00:00+02:00,3925.320068359375
2013-07-22 00:00:00+02:00,3939.919921875
2013-07-23 00:00:00+02:00,3923.090087890625
2013-07-24 00:00:00+02:00,3962.75
2013-07-25 00:00:00+02:00,3956.02001953125
2013-07-26 00:00:00+02:00,3968.840087890625
2013-07-29 00:00:00+02:00,3968.909912109375
2013-07-30 00:00:00+02:00,3986.610107421875
2013-07-31 00:00:00+02:00,3992.68994140625
2013-08-01 00:00:00+02:00,4042.72998046875
2013-08-02 00:00:00+02:00,4045.64990234375
2013-08-05 00:00:00+02:00,4049.969970703125
2013-08-06 00:00:00+02:00,4032.570068359375
2013-08-07 00:00:00+02:00,4038.489990234375
2013-08-08 00:00:00+02:00,4064.320068359375
2013-08-09 00:00:00+02:00,4076.550048828125
2013-08-12 00:00:00+02:00,4071.679931640625
2013-08-13 00:00:00+02:00,4092.5
2013-08-14 00:00:00+02:00,4114.2001953125
2013-08-15 00:00:00+02:00,4093.199951171875
2013-08-16 00:00:00+02:00,4123.89013671875
2013-08-19 00:00:00+02:00,4083.97998046875
2013-08-20 00:00:00+02:00,4028.929931640625
2013-08-21 00:00:00+02:00,4015.090087890625
2013-08-22 00:00:00+02:00,4059.1201171875
2013-08-23 00:00:00+02:00,4069.469970703125
2013-08-26 00:00:00+02:00,4067.1298828125
2013-08-27 00:00:00+02:00,3968.72998046875
2013-08-28 00:00:00+02:00,3960.4599609375
2013-08-29 00:00:00+02:00,3986.35009765625
2013-08-30 00:00:00+02:00,3933.780029296875
2013-09-02 00:00:00+02:00,4006.010009765625
2013-09-03 00:00:00+02:00,3974.070068359375
2013-09-04 00:00:00+02:00,3980.419921875
2013-09-05 00:00:00+02:00,4006.800048828125
2013-09-06 00:00:00+02:00,4049.18994140625
2013-09-09 00:00:00+02:00,4040.330078125
2013-09-10 00:00:00+02:00,4116.64013671875
2013-09-11 00:00:00+02:00,4119.10986328125
2013-09-12 00:00:00+02:00,4106.6298828125
2013-09-13 00:00:00+02:00,4114.5
2013-09-16 00:00:00+02:00,4152.22021484375
2013-09-17 00:00:00+02:00,4145.509765625
2013-09-18 00:00:00+02:00,4170.39990234375
2013-09-19 00:00:00+02:00,4206.0400390625
2013-09-20 00:00:00+02:00,4203.66015625
2013-09-23 00:00:00+02:00,4172.080078125
2013-09-24 00:00:00+02:00,4195.60986328125
2013-09-25 00:00:00+02:00,4195.35009765625
2013-09-26 00:00:00+02:00,4186.72021484375
2013-09-27 00:00:00+02:00,4186.77001953125
2013-09-30 00:00:00+02:00,4143.43994140625
2013-10-01 00:00:00+02:00,4196.60009765625
2013-10-02 00:00:00+02:00,4158.16015625
2013-10-03 00:00:00+02:00,4127.97998046875
2013-10-04 00:00:00+02:00,4164.25
2013-10-07 00:00:00+02:00,4165.580078125
2013-10-08 00:00:00+02:00,4133.52978515625
2013-10-09 00:00:00+02:00,4127.0498046875
2013-10-10 00:00:00+02:00,4218.10986328125
2013-10-11 00:00:00+02:00,4219.97998046875
2013-10-14 00:00:00+02:00,4222.9599609375
2013-10-15 00:00:00+02:00,4256.02001953125
2013-10-16 00:00:00+02:00,4243.72021484375
2013-10-17 00:00:00+02:00,4239.64013671875
2013-10-18 00:00:00+02:00,4286.02978515625
2013-10-21 00:00:00+02:00,4276.919921875
2013-10-22 00:00:00+02:00,4295.43017578125
2013-10-23 00:00:00+02:00,4260.66015625
2013-10-24 00:00:00+02:00,4275.68994140625
2013-10-25 00:00:00+02:00,4272.31005859375
2013-10-28 00:00:00+01:00,4251.60986328125
2013-10-29 00:00:00+01:00,4278.08984375
2013-10-30 00:00:00+01:00,4274.10986328125
2013-10-31 00:00:00+01:00,4299.89013671875
2013-11-01 00:00:00+01:00,4273.18994140625
2013-11-04 00:00:00+01:00,4288.58984375
2013-11-05 00:00:00+01:00,4253.33984375
2013-11-06 00:00:00+01:00,4286.93017578125
2013-11-07 00:00:00+01:00,4280.990234375
2013-11-08 00:00:00+01:00,4260.43994140625
2013-11-11 00:00:00+01:00,4290.14013671875
2013-11-12 00:00:00+01:00,4263.77978515625
2013-11-13 00:00:00+01:00,4239.93994140625
2013-11-14 00:00:00+01:00,4283.91015625
2013-11-15 00:00:00+01:00,4292.22998046875
2013-11-18 00:00:00+01:00,4320.68017578125
2013-11-19 00:00:00+01:00,4272.2900390625
2013-11-20 00:00:00+01:00,4268.3701171875
2013-11-21 00:00:00+01:00,4253.89990234375
2013-11-22 00:00:00+01:00,4278.52978515625
2013-11-25 00:00:00+01:00,4301.97021484375
2013-11-26 00:00:00+01:00,4277.56982421875
2013-11-27 00:00:00+01:00,4293.06005859375
2013-11-28 00:00:00+01:00,4302.419921875
2013-11-29 00:00:00+01:00,4295.2099609375
2013-12-02 00:00:00+01:00,4285.81005859375
2013-12-03 00:00:00+01:00,4172.43994140625
2013-12-04 00:00:00+01:00,4148.52001953125
2013-12-05 00:00:00+01:00,4099.91015625
2013-12-06 00:00:00+01:00,4129.3701171875
2013-12-09 00:00:00+01:00,4134.10009765625
2013-12-10 00:00:00+01:00,4091.139892578125
2013-12-11 00:00:00+01:00,4086.860107421875
2013-12-12 00:00:00+01:00,4069.1201171875
2013-12-13 00:00:00+01:00,4059.7099609375
2013-12-16 00:00:00+01:00,4119.8798828125
2013-12-17 00:00:00+01:00,4068.639892578125
2013-12-18 00:00:00+01:00,4109.509765625
2013-12-19 00:00:00+01:00,4154.27001953125
2013-12-20 00:00:00+01:00,4193.77001953125
2013-12-23 00:00:00+01:00,4215.2900390625
2013-12-24 00:00:00+01:00,4218.41015625
2013-12-27 00:00:00+01:00,4277.64990234375
2013-12-30 00:00:00+01:00,4275.7099609375
2013-12-31 00:00:00+01:00,4295.9501953125
2014-01-02 00:00:00+01:00,4227.27978515625
2014-01-03 00:00:00+01:00,4247.64990234375
2014-01-06 00:00:00+01:00,4227.5400390625
2014-01-07 00:00:00+01:00,4262.68017578125
2014-01-08 00:00:00+01:00,4260.9599609375
2014-01-09 00:00:00+01:00,4225.14013671875
2014-01-10 00:00:00+01:00,4250.60009765625
2014-01-13 00:00:00+01:00,4263.27001953125
2014-01-14 00:00:00+01:00,4274.2001953125
2014-01-15 00:00:00+01:00,4332.06982421875
2014-01-16 00:00:00+01:00,4319.27001953125
2014-01-17 00:00:00+01:00,4327.5
2014-01-20 00:00:00+01:00,4322.85986328125
2014-01-21 00:00:00+01:00,4323.8701171875
2014-01-22 00:00:00+01:00,4324.97998046875
2014-01-23 00:00:00+01:00,4280.9599609375
2014-01-24 00:00:00+01:00,4161.47021484375
2014-01-27 00:00:00+01:00,4144.56005859375
2014-01-28 00:00:00+01:00,4185.2900390625
2014-01-29 00:00:00+01:00,4156.97998046875
2014-01-30 00:00:00+01:00,4180.02001953125
2014-01-31 00:00:00+01:00,4165.72021484375
2014-02-03 00:00:00+01:00,4107.75
2014-02-04 00:00:00+01:00,4117.4501953125
2014-02-05 00:00:00+01:00,4117.7900390625
2014-02-06 00:00:00+01:00,4188.10009765625
2014-02-07 00:00:00+01:00,4228.18017578125
2014-02-10 00:00:00+01:00,4237.1298828125
2014-02-11 00:00:00+01:00,4283.31982421875
2014-02-12 00:00:00+01:00,4305.5
2014-02-13 00:00:00+01:00,4312.7998046875
2014-02-14 00:00:00+01:00,4340.14013671875
2014-02-17 00:00:00+01:00,4335.169921875
2014-02-18 00:00:00+01:00,4330.7099609375
2014-02-19 00:00:00+01:00,4341.10009765625
2014-02-20 00:00:00+01:00,4355.490234375
2014-02-21 00:00:00+01:00,4381.06005859375
2014-02-24 00:00:00+01:00,4419.1298828125
2014-02-25 00:00:00+01:00,4414.5498046875
2014-02-26 00:00:00+01:00,4396.91015625
2014-02-27 00:00:00+01:00,4396.39013671875
2014-02-28 00:00:00+01:00,4408.080078125
2014-03-03 00:00:00+01:00,4290.8701171875
2014-03-04 00:00:00+01:00,4395.89990234375
2014-03-05 00:00:00+01:00,4391.25
2014-03-06 00:00:00+01:00,4417.0400390625
2014-03-07 00:00:00+01:00,4366.419921875
2014-03-10 00:00:00+01:00,4370.83984375
2014-03-11 00:00:00+01:00,4349.72021484375
2014-03-12 00:00:00+01:00,4306.259765625
2014-03-13 00:00:00+01:00,4250.509765625
2014-03-14 00:00:00+01:00,4216.3701171875
2014-03-17 00:00:00+01:00,4271.9599609375
2014-03-18 00:00:00+01:00,4313.259765625
2014-03-19 00:00:00+01:00,4308.06005859375
2014-03-20 00:00:00+01:00,4327.91015625
2014-03-21 00:00:00+01:00,4335.27978515625
